id,image_slot,author,poem_title,category,mood,stanza,source,license
S314,image_314,Robert Browning,MISCONCEPTIONS,Love & Devotion,Romantic,"This is a heart the Queen leant on,
Thrilled in a minute erratic,
Ere the true bosom she bent on,                                              10
Meet for love's regal dalmatic. deg.                                           deg.11
Oh, what a fancy ecstatic
Was the poor heart's, ere the wanderer went on--
Love to be saved for it, proffered to, spent on!",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S315,image_315,Robert Browning,MY STAR,Beauty & Nature,Romantic,"Then it stops like a bird; like a flower, hangs furled:                      10
They must solace themselves with the Saturn deg. above it.                       deg.11
What matter to me if their star is a world?
Mine has opened its soul to me; therefore I love it.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S316,image_316,Robert Browning,ONE WORD MORE,Love & Devotion,Romantic,"There they are, my fifty men and women
Naming me the fifty poems finished!
Take them, Love, the book and me together;
Where the heart lies, let the brain lie also.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S317,image_317,Robert Browning,RABBI BEN EZRA,Tender Reflection,Romantic,"What is he but a brute
Whose flesh has soul to suit,
Whose spirit works lest arms and legs want play?
To man, propose this test--
Thy body at its best,
How far can that project thy soul on its lone way?",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S318,image_318,Robert Browning,RABBI BEN EZRA,Tender Reflection,Romantic,"Let us not always say,
""Spite of this flesh to-day
I strove, made head, gained ground upon the whole!""
As the bird wings and sings,                                                 70
Let us cry ""All good things
Are ours, nor soul helps flesh more, now, than flesh helps soul!""",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S319,image_319,Robert Browning,RABBI BEN EZRA,Love & Devotion,Romantic,"Now, who shall arbitrate?
Ten men love what I hate,
Shun what I follow, slight what I receive;
Ten, who in ears and eyes                                                   130
Match me: we all surmise,
They, this thing, and I, that: whom shall my soul believe?",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S320,image_320,Robert Browning,VII,Love & Separation,Romantic,"You and I will never see that picture.
While he mused on love and Beatrice,
While he softened o'er his outlined angel,
In they broke, those ""people of importance"":
We and Bice deg. bear the loss forever.                                          deg.57",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S321,image_321,Sara Teasdale,"I said, ""I have shut my heart",Love & Devotion,Romantic,"My room was white with the sun
And Love cried out in me,
""I am strong, I will break your heart
Unless you set me free.""",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S322,image_322,Sara Teasdale,If you have forgotten water lilies floating,Love & Separation,Romantic,"But if you remember, then turn away forever
To the plains and the prairies where pools are far apart,
There you will not come at dusk on closing water lilies,
And the shadow of mountains will not fall on your heart.",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S323,image_323,Sara Teasdale,In my heart the old love,Love & Devotion,Romantic,"Old love, old love,
How can I be true?
Shall I be faithless to myself
Or to you?",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S324,image_324,Sara Teasdale,"Oh, because you never tried",Love & Devotion,Romantic,"To bow my will or break my pride,
And nothing of the cave-man made
You want to keep me half afraid,
Nor ever with a conquering air
You thought to draw me unaware--
Take me, for I love you more
Than I ever loved before.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S325,image_325,Sara Teasdale,So long as my spirit still,Love & Devotion,Romantic,"Is glad of breath
And lifts its plumes of pride
In the dark face of death;
While I am curious still
Of love and fame,
Keeping my heart too high
For the years to tame,
How can I quarrel with fate
Since I can see
I am a debtor to life,
Not life to me?",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S326,image_326,Sara Teasdale,Sun-swept beaches with a light wind blowing,Love & Devotion,Romantic,"Two thousand years--much has gone by forever,
Change takes the gods and ships and speech of men--
But here on the beaches that time passes over
The heart aches now as then.",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S327,image_327,Sara Teasdale,What do I owe to you,Love & Devotion,Romantic,"Who loved me deep and long?
You never gave my spirit wings
Or gave my heart a song.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S328,image_328,Sara Teasdale,What do I owe to you,Love & Devotion,Romantic,"But oh, to him I loved,
Who loved me not at all,
I owe the open gate
That led through heaven's wall.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S329,image_329,Sara Teasdale,You took my empty dreams,Dream & Night,Romantic,"Oh, the empty dreams were dim
And the empty dreams were wide,
They were sweet and shadowy houses
Where my thoughts could hide.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S330,image_330,Thomas Hardy,A TIME there was—as one may guess,Love & Separation,Romantic,"None suffered sickness, love, or loss,
None knew regret, starved hope, or heart-burnings;
None cared whatever crash or cross
Brought wrack to things.",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S331,image_331,Thomas Hardy,HERE are the tracks upon the sand,Love & Devotion,Romantic,"Where stood last evening she and I—
Pressed heart to heart and hand to hand;
The morning sun has baked them dry.",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S332,image_332,Thomas Hardy,HERE is your parents’ dwelling with its curtained windows telling,Dream & Night,Romantic,"Yes; last night we danced I know, Dear, as we did that year ago, Dear,
When a new strange bond between our days was formed, and felt, and
heard;
Would that dancing were the worst thing from the latest to the first
thing
That the faded year can charge us with; but what avails a word!",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S333,image_333,Thomas Hardy,"SHE sought the Studios, beckoning to her side",Love & Devotion,Romantic,"“A little chamber, then, with swan and dove
Ranged thickly, and engrailed with rare device
Of reds and purples, for a Paradise
Wherein my Love may greet me, I my Love,
When he shall know thereof?”",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S334,image_334,Thomas Hardy,"SHE turned in the high pew, until her sight",Love & Devotion,Romantic,"Thus their hearts’ bond began, in due time signed.
And long years thence, when Age had scared Romance,
At some old attitude of his or glance
That gallery-scene would break upon her mind,
With him as minstrel, ardent, young, and trim,
Bowing “New Sabbath” or “Mount Ephraim.”",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S335,image_335,Thomas Hardy,See “The Trumpet-Major”,Tender Reflection,Romantic,"“I’ve laid in food, Dear,
And broached the spiced and brewed, Dear;
And if our July hope should antedate,
Let the char-wench mount and gallop by the halterpath and wood, Dear,
And fetch assistance straight.",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S336,image_336,Thomas Hardy,THEY had long met o’ Zundays—her true love and she—,Love & Devotion,Romantic,"“O Tim, my _own_ Tim I must call ’ee—I will!
All the world ha’ turned round on me so!
Can you help her who loved ’ee, though acting so ill?
Can you pity her misery—feel for her still?
When worse than her body so quivering and chill
Is her heart in its winter o’ woe!",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S337,image_337,Thomas Hardy,THOUGH I waste watches framing words to fetter,Love & Devotion,Romantic,"For winning love we win the risk of losing,
And losing love is as one’s life were riven;
It cuts like contumely and keen ill-using
To cede what was superfluously given.",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S338,image_338,Thomas Hardy,THOUGH I waste watches framing words to fetter,Love & Devotion,Romantic,"Let me then feel no more the fateful thrilling
That devastates the love-worn wooer’s frame,
The hot ado of fevered hopes, the chilling
That agonizes disappointed aim!
So may I live no junctive law fulfilling,
And my heart’s table bear no woman’s name.",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S339,image_339,Thomas Hardy,TO Jenny came a gentle youth,Love & Devotion,Romantic,"But each with charger, sword, and gun,
Had bluffed the Biscay wave;
And Jenny prized her gentle one
For all the love he gave.
She vowed to be, if they were wed,
His honest wife in heart and head
From bride-ale hour to grave.",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S340,image_340,Thomas Hardy,WHEN we as strangers sought,Love & Separation,Romantic,"And we were left alone
As Love’s own pair;
Yet never the love-light shone
Between us there!
But that which chilled the breath
Of afternoon,
And palsied unto death
The pane-fly’s tune.",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S341,image_341,Thomas Hardy,WHEN we as strangers sought,Love & Devotion,Romantic,"The kiss their zeal foretold,
And now deemed come,
Came not: within his hold
Love lingered-numb.
Why cast he on our port
A bloom not ours?
Why shaped us for his sport
In after-hours?",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S342,image_342,Thomas Hardy,"’TWAS a death-bed summons, and forth I went",Love & Devotion,Romantic,"And I did.  And I gave the child my love,
And the child loved me, and estranged us none.
But compunctions loomed; for I’d harmed the dead
By what I’d said
For the good of the living one.",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S343,image_343,W. B. Yeats,"""Put off that mask of burning gold",Love & Devotion,Romantic,"""I would but find what's there to find,
Love or deceit.""
""It was the mask engaged your mind,
And after set your heart to beat,
Not what's behind.""",https://www.gutenberg.org/ebooks/30488,Public domain / CC0 dataset
S344,image_344,W. B. Yeats,'Put off that mask of burning gold,Love & Devotion,Romantic,"'I would but find what's there to find,
Love or deceit.'
'It was the mask engaged your mind,
And after set your heart to beat,
Not what's behind.'",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S345,image_345,W. B. Yeats,"Argument. Baile and Aillinn were lovers, but",Love & Devotion,Romantic,"O wandering birds and rushy beds
You put such folly in our heads
With all this crying in the wind
No common love is to our mind,
And our poor Kate or Nan is less
Than any whose unhappiness
Awoke the harp strings long ago.
Yet they that know all things but know
That all life had to give us is
A child's laughter, a woman's kiss.",https://www.gutenberg.org/ebooks/30652,Public domain / CC0 dataset
S346,image_346,W. B. Yeats,BRIDGET,Love & Separation,Romantic,"You have heard everything, and that is why
You'd find what hour it is--you'd find that out,
That you may look upon a fleet of devils
Dragging my soul away. You shall not stop,
I will have no one here when they come in,
I will have no one sitting there--no one--
And yet--and yet--there is something strange about you.
I half remember something. What is it?
Do you believe in God and in the soul?",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
